close  ,max_lose,max_profit,number,open   ,profit,result,instrument,side,strategy          ,date
3192.14,0.0     ,1.279     ,30793 ,3233.5 ,18.6  ,1     ,ETHUSDT   ,Sell,maxCh_m10_sh      ,2024-04-23 20:24:11.518
3192.14,0.0     ,1.604     ,30794 ,3244.17,5.39  ,1     ,ETHUSDT   ,Sell,maxCh_pTP         ,2024-04-23 20:24:11.828
85.04  ,0.0     ,1.07      ,30798 ,84.82  ,10.15 ,1     ,LTCUSDT   ,Buy ,maxCh_120         ,2024-04-23 20:28:48.488
3198.32,0.0     ,2.226     ,30799 ,3243.0 ,3.48  ,1     ,ETHUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-23 20:29:20.258
3198.32,0.0     ,2.226     ,30800 ,3239.75,3.48  ,1     ,ETHUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-23 20:29:20.522
85.21  ,0.0     ,0.6162    ,30801 ,84.91  ,5.61  ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-23 20:36:04.073
0.8582 ,-1.6763 ,1.972     ,30803 ,0.8416  ,-50.84 ,1     ,EOSUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 04:49:51.157
0.8587 ,0.0     ,0.2465    ,30804 ,0.8599  ,0.68   ,1     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-24 05:00:20.762
0.8546 ,0.0     ,0.6164    ,30805 ,0.8599  ,1.45   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-24 05:20:00.763
0.8546 ,-1.6763 ,0.7629    ,30806 ,0.8599  ,1.45   ,1     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-24 05:20:01.067
0.8546 ,0.0     ,0.6164    ,30807 ,0.8599  ,2.19   ,1     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-24 05:20:01.310
0.8546 ,-1.5081 ,0.6164    ,30808 ,0.8599  ,1.45   ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-24 05:20:01.542
0.8546 ,0.0     ,2.072     ,30809 ,0.8599  ,71.95  ,1     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-24 05:20:01.776
0.8562 ,0.0     ,0.4894    ,30810 ,0.8599  ,0.27   ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-24 05:24:01.244
0.8562 ,0.0     ,0.4303    ,30811 ,0.8599  ,1.24   ,1     ,EOSUSDT   ,Sell,maxCh_multi       ,2024-04-24 05:24:01.525
0.8562 ,-1.7003 ,0.4303    ,30812 ,0.8599  ,2.39   ,1     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-24 05:24:01.822
0.8562 ,-1.6283 ,0.4303    ,30813 ,0.8599  ,0.27   ,1     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-24 05:24:02.056
0.858  ,-0.0235 ,0.3939    ,30814 ,0.8599  ,-0.67  ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-24 05:31:01.847
3255.97,0.0     ,1.279     ,30815 ,3264.0  ,23.3   ,1     ,ETHUSDT   ,Sell,maxCh_mTP         ,2024-04-24 05:38:22.715
0.8617 ,-1.6763 ,0.7629    ,30816 ,0.8652  ,2.53   ,1     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-24 06:07:26.531
3250.2 ,0.0     ,1.279     ,30817 ,3264.0  ,5.25   ,1     ,ETHUSDT   ,Sell,maxCh_120SlMin    ,2024-04-24 06:36:25.158
3250.2 ,0.0     ,1.279     ,30818 ,3264.0  ,50.06  ,1     ,ETHUSDT   ,Sell,maxCh_m10_sh      ,2024-04-24 06:36:25.417
3250.2 ,0.0     ,1.356     ,30819 ,3267.75 ,5.61   ,1     ,ETHUSDT   ,Sell,maxCh_p10_sh      ,2024-04-24 06:36:25.655
3250.2 ,0.0     ,1.279     ,30820 ,3264.0  ,30.32  ,1     ,ETHUSDT   ,Sell,maxCh_mSL         ,2024-04-24 06:36:25.925
3250.2 ,0.0     ,1.279     ,30821 ,3264.0  ,30.32  ,1     ,ETHUSDT   ,Sell,maxCh_pSL         ,2024-04-24 06:36:26.164
3256.86,0.0     ,2.226     ,30822 ,3264.0  ,5.25   ,1     ,ETHUSDT   ,Sell,maxCh_120         ,2024-04-24 06:43:01.217
3256.86,0.0     ,2.226     ,30823 ,3268.38 ,54.01  ,1     ,ETHUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-24 06:43:01.543
3256.86,0.0     ,2.226     ,30824 ,3264.0  ,24.48  ,1     ,ETHUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-24 06:43:01.814
3263.39,-0.0127 ,1.269     ,30825 ,3264.0  ,5.25   ,1     ,ETHUSDT   ,Sell,maxCh_120SlMax    ,2024-04-24 07:22:05.284
3254.44,0.0     ,1.078     ,30832 ,3267.75 ,3.58   ,1     ,ETHUSDT   ,Sell,maxCh_multi       ,2024-04-24 10:02:28.266
3265.55,0.0     ,1.279     ,30838 ,3246.75 ,3.13   ,1     ,ETHUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 11:13:14.192
8.343  ,-1.7105 ,0.394     ,30840 ,8.376   ,-51.86 ,1     ,AXSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-24 11:51:40.391
8.316  ,-1.7105 ,0.7163    ,30841 ,8.376   ,1.42   ,1     ,AXSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-24 11:56:50.679
7.204  ,-1.9379 ,1.618     ,30842 ,7.33    ,1.18   ,0     ,DOTUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 13:55:30.388
3232.16,0.0     ,1.604     ,30843 ,3273.62 ,47.01  ,1     ,ETHUSDT   ,Sell,maxCh_pTP         ,2024-04-24 14:23:04.349
7.115  ,0.0     ,0.8426    ,30844 ,7.105   ,0.67   ,1     ,DOTUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 14:30:32.397
2922.9 ,0.0     ,0.4014    ,30845 ,2913.64 ,0.73   ,1     ,MKRUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:38:51.116
2922.9 ,0.0     ,0.3178    ,30846 ,2913.64 ,0.3    ,1     ,MKRUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:38:51.481
2922.9 ,0.0     ,0.6234    ,30847 ,2913.64 ,1.28   ,1     ,MKRUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:38:51.813
0.8447 ,0.0     ,0.4894    ,30848 ,0.8428  ,1.6    ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:39:28.795
0.8447 ,-0.0235 ,0.3939    ,30849 ,0.8428  ,0.55   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:39:29.066
0.8447 ,0.0     ,0.6164    ,30850 ,0.8428  ,2.53   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:39:29.314
7.075  ,0.0     ,0.2387    ,30851 ,7.071   ,0.6    ,1     ,DOTUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:39:39.631
7.075  ,-0.0135 ,0.2387    ,30852 ,7.071   ,-0.62  ,1     ,DOTUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:39:40.113
7.075  ,0.0     ,0.4321    ,30853 ,7.071   ,1.61   ,1     ,DOTUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:39:40.853
2934.8 ,0.0     ,0.7262    ,30855 ,2913.64 ,1.28   ,1     ,MKRUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 14:47:32.438
2934.8 ,0.0     ,0.7262    ,30856 ,2913.64 ,1.28   ,1     ,MKRUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 14:47:33.115
2934.8 ,0.0     ,0.7262    ,30857 ,2913.64 ,0.4    ,1     ,MKRUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 14:47:33.544
85.07  ,0.0     ,1.07      ,30858 ,84.96   ,2.04   ,1     ,LTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:48:23.376
85.07  ,0.0     ,0.965     ,30859 ,84.96   ,9.1    ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:48:23.697
85.07  ,0.0     ,0.6162    ,30860 ,84.96   ,2.98   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:48:24.013
154.28 ,0.0     ,1.182     ,30861 ,154.08  ,5.8    ,1     ,SOLUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:48:43.109
154.28 ,0.0     ,1.182     ,30862 ,154.08  ,4.53   ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:48:43.477
154.28 ,0.0     ,0.4385    ,30863 ,154.08  ,2.46   ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:48:43.860
65185.5,0.0     ,0.9996    ,30864 ,65125.0 ,2.57   ,1     ,BTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 14:49:11.602
65185.5,0.0     ,1.079     ,30865 ,65125.0 ,0.72   ,1     ,BTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 14:49:11.908
65185.5,0.0     ,1.284     ,30866 ,65125.0 ,5.07   ,1     ,BTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 14:49:12.197
2939.9 ,0.0     ,0.9013    ,30867 ,2913.64 ,1.28   ,1     ,MKRUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 14:50:40.852
7.11   ,0.0     ,0.9226    ,30868 ,7.045   ,1.74   ,1     ,DOTUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 14:51:11.001
7.11   ,0.0     ,0.9226    ,30869 ,7.045   ,0.15   ,1     ,DOTUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 14:51:11.332
2933.0 ,0.0     ,0.6645    ,30871 ,2913.64 ,2.53   ,1     ,MKRUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 14:53:37.314
2933.0 ,0.0     ,0.4014    ,30872 ,2922.73 ,0.73   ,1     ,MKRUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 14:53:37.627
7.091  ,0.0     ,1.43      ,30873 ,7.045   ,35.2   ,1     ,DOTUSDT   ,Buy ,maxCh_multi       ,2024-04-24 14:55:39.550
7.097  ,0.0     ,0.4321    ,30874 ,7.123   ,0.3    ,1     ,DOTUSDT   ,Sell,maxCh_120SlMin    ,2024-04-24 15:03:55.092
85.03  ,0.0     ,0.6162    ,30875 ,85.45   ,1.39   ,1     ,LTCUSDT   ,Sell,maxCh_120SlMin    ,2024-04-24 15:06:32.223
85.19  ,0.0     ,1.07      ,30876 ,85.45   ,1.39   ,1     ,LTCUSDT   ,Sell,maxCh_120         ,2024-04-24 15:07:11.984
7.098  ,0.0     ,0.351     ,30877 ,7.123   ,0.3    ,1     ,DOTUSDT   ,Sell,maxCh_120         ,2024-04-24 15:07:22.110
85.32  ,0.0     ,0.965     ,30878 ,85.45   ,1.39   ,1     ,LTCUSDT   ,Sell,maxCh_120SlMax    ,2024-04-24 15:10:13.890
85.95  ,0.0     ,1.046     ,30879 ,85.06   ,9.22   ,1     ,LTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 15:24:27.975
85.95  ,0.0     ,1.165     ,30880 ,84.96   ,4.74   ,1     ,LTCUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 15:24:28.238
85.95  ,0.0     ,1.165     ,30881 ,84.96   ,9.8    ,1     ,LTCUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 15:24:28.506
85.95  ,0.0     ,1.165     ,30882 ,84.96   ,9.8    ,1     ,LTCUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 15:24:28.742
85.95  ,0.0     ,1.165     ,30883 ,84.96   ,9.8    ,1     ,LTCUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 15:24:28.987
85.95  ,0.0     ,1.165     ,30884 ,84.96   ,9.8    ,1     ,LTCUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 15:24:29.254
85.81  ,0.0     ,1.348     ,30885 ,84.96   ,6.19   ,1     ,LTCUSDT   ,Buy ,maxCh_multi       ,2024-04-24 15:24:42.643
85.81  ,0.0     ,1.325     ,30886 ,84.87   ,12.7   ,1     ,LTCUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 15:24:42.919
85.81  ,0.0     ,1.176     ,30887 ,84.99   ,5.33   ,1     ,LTCUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 15:24:43.197
7.088  ,-0.0135 ,0.4914    ,30888 ,7.123   ,0.3    ,1     ,DOTUSDT   ,Sell,maxCh_120SlMax    ,2024-04-24 15:31:46.385
151.67 ,-1.3143 ,1.693     ,30889 ,153.69  ,2.46   ,0     ,SOLUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 15:44:03.585
152.3  ,0.0     ,0.4385    ,30890 ,151.67  ,2.1    ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 16:06:17.035
152.3  ,-1.3143 ,1.693     ,30891 ,151.58  ,-40.26 ,1     ,SOLUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:06:17.504
151.95 ,0.0     ,1.182     ,30892 ,151.67  ,2.1    ,1     ,SOLUSDT   ,Buy ,maxCh_120         ,2024-04-24 16:07:26.756
151.5  ,-0.1121 ,1.182     ,30893 ,151.67  ,2.1    ,0     ,SOLUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 16:11:08.326
0.8286 ,-1.5081 ,0.6164    ,30894 ,0.8405  ,2.53   ,0     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:27:56.559
6.966  ,-1.2055 ,0.8426    ,30895 ,7.051   ,1.61   ,0     ,DOTUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:29:44.464
3159.75,-1.4773 ,1.279     ,30896 ,3207.13 ,4.69   ,0     ,ETHUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 16:29:45.354
151.31 ,0.0     ,0.4385    ,30897 ,150.67  ,2.29   ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 16:34:30.527
151.31 ,-1.3143 ,1.693     ,30898 ,150.67  ,2.74   ,1     ,SOLUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:34:30.852
84.55  ,0.0     ,1.046     ,30899 ,84.14   ,15.14  ,1     ,LTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 16:36:48.423
3178.86,-0.3198 ,2.226     ,30900 ,3189.06 ,1.09   ,0     ,ETHUSDT   ,Buy ,maxCh_120         ,2024-04-24 16:37:43.273
3178.86,-0.3198 ,1.269     ,30901 ,3189.06 ,-0.91  ,0     ,ETHUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 16:37:43.528
3178.86,-0.3198 ,1.279     ,30902 ,3189.06 ,3.13   ,0     ,ETHUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 16:37:43.769
7.036  ,0.0     ,1.005     ,30903 ,6.966   ,1.28   ,1     ,DOTUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 16:40:19.608
7.036  ,0.0     ,1.005     ,30904 ,6.966   ,8.68   ,1     ,DOTUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 16:40:20.196
7.036  ,-1.2055 ,1.019     ,30905 ,6.965   ,-24.66 ,1     ,DOTUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:40:20.486
7.036  ,0.0     ,1.005     ,30906 ,6.966   ,8.68   ,1     ,DOTUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 16:40:20.822
0.834  ,0.0     ,1.079     ,30907 ,0.8251  ,2.83   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 16:40:21.267
0.834  ,-1.5081 ,1.079     ,30908 ,0.8251  ,-28.87 ,1     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 16:40:21.572
152.03 ,0.0     ,1.182     ,30909 ,150.67  ,0.56   ,1     ,SOLUSDT   ,Buy ,maxCh_120         ,2024-04-24 16:40:32.328
7.021  ,0.0     ,0.7895    ,30910 ,6.966   ,1.2    ,1     ,DOTUSDT   ,Buy ,maxCh_120         ,2024-04-24 16:42:54.858
7.021  ,0.0     ,1.43      ,30911 ,6.966   ,5.98   ,1     ,DOTUSDT   ,Buy ,maxCh_multi       ,2024-04-24 16:42:55.265
0.8319 ,0.0     ,0.8241    ,30912 ,0.8251  ,2.83   ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-24 16:43:31.909
151.7  ,-0.1121 ,1.182     ,30913 ,150.67  ,-1.67  ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 16:43:32.281
3173.1 ,-1.4773 ,1.279     ,30914 ,3159.75 ,-89.74 ,1     ,ETHUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 16:43:42.553
0.8307 ,-0.0235 ,0.6787    ,30915 ,0.8251  ,2.83   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 16:44:11.462
7.003  ,-0.0135 ,0.5312    ,30916 ,6.966   ,1.91   ,1     ,DOTUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 16:45:39.018
2945.2 ,0.0     ,1.891     ,30917 ,2890.55 ,3.16   ,1     ,MKRUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 17:35:33.397
64963.9,0.0     ,1.284     ,30918 ,64590.0 ,1.69   ,1     ,BTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 17:39:42.576
64830.7,0.0     ,0.9996    ,30919 ,64590.0 ,1.69   ,1     ,BTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 17:47:04.532
64670.7,0.0     ,1.079     ,30920 ,64590.0 ,1.69   ,1     ,BTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 18:05:52.578
150.05 ,-1.671  ,1.441     ,30921 ,152.6   ,2.07   ,0     ,SOLUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 18:45:35.590
150.05 ,-1.671  ,1.693     ,30922 ,152.6   ,49.95  ,0     ,SOLUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 18:45:35.938
150.05 ,-1.671  ,1.591     ,30923 ,152.6   ,5.11   ,0     ,SOLUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 18:45:36.288
150.05 ,-1.671  ,1.693     ,30924 ,152.6   ,2.46   ,0     ,SOLUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 18:45:36.588
150.05 ,-1.7483 ,1.182     ,30925 ,152.72  ,5.8    ,0     ,SOLUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 18:45:36.973
150.05 ,-1.9089 ,1.182     ,30926 ,152.97  ,5.8    ,0     ,SOLUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 18:45:37.313
3153.58,-1.1126 ,1.279     ,30927 ,3189.06 ,3.13   ,0     ,ETHUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 18:45:51.990
148.77 ,-2.2343 ,1.693     ,30928 ,152.17  ,2.46   ,0     ,SOLUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 18:50:31.040
148.77 ,-2.2343 ,1.517     ,30929 ,152.17  ,44.69  ,0     ,SOLUSDT   ,Buy ,maxCh_multi       ,2024-04-24 18:50:31.314
64160.7,-1.2076 ,1.284     ,30930 ,64945.0 ,5.07   ,0     ,BTCUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 18:51:45.832
3119.26,-1.8452 ,1.356     ,30931 ,3177.9  ,4.27   ,0     ,ETHUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 19:01:12.317
3119.26,-1.8699 ,1.604     ,30932 ,3178.7  ,24.23  ,0     ,ETHUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 19:01:12.886
3119.26,-1.8699 ,1.279     ,30933 ,3178.7  ,1.36   ,0     ,ETHUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 19:01:13.314
3119.26,-1.7129 ,2.226     ,30934 ,3173.62 ,5.95   ,0     ,ETHUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 19:01:13.767
3119.26,-1.8811 ,2.226     ,30935 ,3179.06 ,1.09   ,0     ,ETHUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 19:01:14.087
64029.5,-1.4602 ,1.284     ,30936 ,64978.33,4.18   ,0     ,BTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:01:14.694
0.8203 ,-1.8663 ,0.7629    ,30937 ,0.8359  ,1.47   ,0     ,EOSUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:02:14.724
0.8203 ,-1.9132 ,0.6164    ,30938 ,0.8363  ,2.53   ,0     ,EOSUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 19:02:14.971
0.8203 ,-1.8663 ,1.972     ,30939 ,0.8359  ,58.62  ,0     ,EOSUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 19:02:16.060
0.8203 ,-1.8663 ,0.2465    ,30940 ,0.8359  ,0.15   ,0     ,EOSUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 19:02:16.487
0.8203 ,-1.9249 ,0.4303    ,30941 ,0.8364  ,1.6    ,0     ,EOSUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 19:02:16.951
0.8203 ,-1.9718 ,0.4303    ,30942 ,0.8368  ,1.6    ,0     ,EOSUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 19:02:17.337
149.03 ,0.0     ,1.182     ,30943 ,148.47  ,5.94   ,1     ,SOLUSDT   ,Buy ,maxCh_120         ,2024-04-24 19:05:25.656
149.03 ,-0.1121 ,1.182     ,30944 ,148.47  ,4.3    ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 19:05:25.934
149.03 ,0.0     ,0.4385    ,30945 ,148.47  ,2.36   ,1     ,SOLUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 19:05:26.263
84.89  ,0.0     ,0.6283    ,30946 ,84.36   ,1.91   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 19:06:45.352
84.89  ,0.0     ,1.046     ,30947 ,84.36   ,1.89   ,1     ,LTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:06:45.660
84.89  ,0.0     ,1.165     ,30948 ,84.36   ,16.93  ,1     ,LTCUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 19:06:46.111
84.89  ,0.0     ,1.165     ,30949 ,84.36   ,16.93  ,1     ,LTCUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 19:06:46.514
84.89  ,0.0     ,1.165     ,30950 ,84.36   ,16.93  ,1     ,LTCUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 19:06:46.871
84.89  ,0.0     ,1.165     ,30951 ,84.36   ,16.93  ,1     ,LTCUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 19:06:47.341
84.89  ,0.0     ,1.165     ,30952 ,84.36   ,16.93  ,1     ,LTCUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 19:06:47.646
3131.97,-0.3198 ,2.226     ,30953 ,3121.75 ,-13.89 ,1     ,ETHUSDT   ,Buy ,maxCh_120         ,2024-04-24 19:07:02.636
3131.97,-0.3198 ,1.269     ,30954 ,3121.75 ,-13.89 ,1     ,ETHUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 19:07:02.867
3131.97,-0.3198 ,1.279     ,30955 ,3121.75 ,-13.89 ,1     ,ETHUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 19:07:03.148
84.72  ,0.0     ,1.07      ,30956 ,84.36   ,0.97   ,1     ,LTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 19:07:43.398
84.72  ,0.0     ,1.348     ,30957 ,84.36   ,14.46  ,1     ,LTCUSDT   ,Buy ,maxCh_multi       ,2024-04-24 19:07:43.786
84.72  ,0.0     ,1.325     ,30958 ,84.36   ,27.14  ,1     ,LTCUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 19:07:44.120
84.72  ,0.0     ,1.176     ,30959 ,84.36   ,9.1    ,1     ,LTCUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 19:07:44.451
0.8318 ,0.0     ,1.402     ,30960 ,0.8203  ,4.84   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 19:10:19.640
0.8318 ,-1.8663 ,1.365     ,30961 ,0.8206  ,-56.54 ,1     ,EOSUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:10:19.962
0.8318 ,-1.5081 ,1.402     ,30962 ,0.8203  ,4.84   ,1     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 19:10:20.294
84.56  ,0.0     ,0.965     ,30963 ,84.36   ,0.21   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 19:10:29.952
3130.31,-1.8452 ,1.356     ,30964 ,3108.0  ,-93.36 ,1     ,ETHUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 19:10:41.122
3130.31,-1.8699 ,1.604     ,30965 ,3109.25 ,-94.6  ,1     ,ETHUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 19:10:41.680
3130.31,-1.8699 ,1.279     ,30966 ,3109.25 ,-94.6  ,1     ,ETHUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 19:10:41.948
149.65 ,-1.671  ,1.441     ,30967 ,148.47  ,-88.55 ,1     ,SOLUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:18:53.367
149.65 ,-1.3143 ,1.693     ,30968 ,148.47  ,2.36   ,1     ,SOLUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 19:18:53.626
149.65 ,-1.671  ,1.693     ,30969 ,148.47  ,-88.55 ,1     ,SOLUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 19:18:53.869
150.86 ,-1.671  ,1.61      ,30970 ,148.47  ,-88.55 ,1     ,SOLUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 19:25:20.492
150.62 ,-1.7483 ,1.421     ,30971 ,148.51  ,-131.95,1     ,SOLUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 19:25:41.094
150.62 ,-1.9089 ,1.455     ,30972 ,148.46  ,-72.41 ,1     ,SOLUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 19:25:41.484
0.8361 ,0.0     ,1.926     ,30973 ,0.8203  ,3.57   ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-24 19:30:50.219
0.8346 ,-0.0235 ,1.743     ,30974 ,0.8203  ,2.84   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 19:32:17.423
150.68 ,-1.671  ,1.441     ,30975 ,149.9   ,11.1   ,1     ,SOLUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:35:21.212
150.22 ,-1.671  ,1.441     ,30976 ,149.34  ,3.08   ,1     ,SOLUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 19:50:15.779
3135.08,-1.7129 ,2.226     ,30977 ,3109.25 ,-138.13,1     ,ETHUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 19:57:24.374
3135.08,-1.8811 ,2.226     ,30978 ,3109.25 ,-76.34 ,1     ,ETHUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 19:57:24.914
0.8305 ,-1.8663 ,0.5508    ,30979 ,0.8351  ,-56.54 ,1     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-24 20:11:43.613
